timestamp;vehicle_gps_position.lat;vehicle_gps_position.lon;vehicle_gps_position.alt;vehicle_gps_position.eph;vehicle_gps_position.epv;vehicle_gps_position.hdop;vehicle_gps_position.vdop;vehicle_gps_position.noise_per_ms;vehicle_gps_position.satellites_used;vehicle_air_data.baro_alt_meter;vehicle_local_position.dist_bottom;vehicle_local_position.z
211986316;473241629;387755586;31029;34.440002;8.936001;99.99;99.99;54;0;35.21419;3.7407298;-1.938523
212086040;473241629;387755586;31029;34.440002;8.936001;99.99;99.99;54;0;35.21419;3.7682781;-1.9660714
212185901;473241629;387755586;31029;34.440002;8.936001;99.99;99.99;54;0;34.170475;3.7860575;-1.9838507
212275906;473241549;387755588;30385;39.311;9.946;99.99;99.99;54;0;34.170475;3.786574;-1.9843674
212385851;473241549;387755588;30385;39.311;9.946;99.99;99.99;54;0;34.273525;3.7709475;-1.9687408
212485695;473241549;387755588;30385;39.311;9.946;99.99;99.99;54;0;34.273525;3.7367797;-1.9345729
212587061;473241549;387755588;30385;39.311;9.946;99.99;99.99;54;0;34.315804;3.690711;-1.8885045
212685483;473241549;387755588;30385;39.311;9.946;99.99;99.99;54;0;34.315804;3.645361;-1.8431544
212785464;473241497;387755589;29955;42.698;10.641001;99.99;99.99;54;0;34.00401;3.6043146;-1.8021079
212886856;473241497;387755589;29955;42.698;10.641001;99.99;99.99;54;0;34.00401;3.5631573;-1.7609507
212985273;473241497;387755589;29955;42.698;10.641001;99.99;99.99;54;0;34.294666;3.5216177;-1.719411
213085269;473241497;387755589;29955;42.698;10.641001;99.99;99.99;54;0;34.294666;3.4876847;-1.6854781
213186755;473241497;387755589;29955;42.698;10.641001;99.99;99.99;54;0;33.356644;3.4631312;-1.6609246
213286959;473241417;387755592;29311;47.980003;11.714001;99.99;99.99;54;0;33.356644;3.4328182;-1.6306115
213384823;473241417;387755592;29311;47.980003;11.714001;99.99;99.99;54;0;33.187534;3.3789957;-1.576789
213486354;473241417;387755592;29311;47.980003;11.714001;99.99;99.99;54;0;33.187534;3.293086;-1.4908795
213586435;473241417;387755592;29311;47.980003;11.714001;99.99;99.99;54;0;34.71215;3.188569;-1.3863624
213684579;473241417;387755592;29311;47.980003;11.714001;99.99;99.99;54;0;34.71215;3.0830557;-1.2808491
213784652;473241365;387755593;28881;51.63;12.450001;99.99;99.99;54;0;35.12964;2.9955275;-1.1933209
213874557;473241365;387755593;28881;51.63;12.450001;99.99;99.99;54;0;35.12964;2.9307966;-1.1285901
213980856;473241365;387755593;28881;51.63;12.450001;99.99;99.99;54;0;34.23389;2.8752446;-1.073038
214080911;473241365;387755593;28881;51.63;12.450001;99.99;99.99;54;0;34.23389;2.8403487;-1.0381421
214179269;473241365;387755593;28881;51.63;12.450001;99.99;99.99;54;0;33.084484;2.8063846;-1.0041778
214279080;473241285;387755595;28237;57.291004;13.584001;99.99;99.99;54;0;33.084484;2.768471;-0.96626437
214380640;473241285;387755595;28237;57.291004;13.584001;99.99;99.99;54;0;32.479393;2.7123885;-0.910182
214481044;473241285;387755595;28237;57.291004;13.584001;99.99;99.99;54;0;32.479393;2.6368089;-0.8346022
214590534;473241285;387755595;28237;57.291004;13.584001;99.99;99.99;54;0;32.39484;2.5378702;-0.7356635
214680361;473241285;387755595;28237;57.291004;13.584001;99.99;99.99;54;0;32.39484;2.452939;-0.65073234
214780438;473241233;387755597;27808;61.185;14.359;99.99;99.99;54;0;31.559864;2.3599713;-0.5577646
214878746;473241233;387755597;27808;61.185;14.359;99.99;99.99;54;0;31.559864;2.3008413;-0.49863476
214980207;473241233;387755597;27808;61.185;14.359;99.99;99.99;54;0;32.186092;2.256791;-0.45458445
215079980;473241233;387755597;27808;61.185;14.359;99.99;99.99;54;0;32.186092;2.1902604;-0.38805377
215178406;473241233;387755597;27808;61.185;14.359;99.99;99.99;54;0;32.10154;2.1538253;-0.35161865
215278418;473241153;387755599;27163;67.200005;15.549001;99.99;99.99;54;0;32.10154;2.0824354;-0.28022882
215379762;473241153;387755599;27163;67.200005;15.549001;99.99;99.99;54;0;32.10154;1.9609592;-0.15875262
215478104;473241153;387755599;27163;67.200005;15.549001;99.99;99.99;54;0;32.10154;1.9129081;-0.11070148
215578032;473241153;387755599;27163;67.200005;15.549001;99.99;99.99;54;0;31.810884;1.869225;-0.06701837
215679532;473241153;387755599;27163;67.200005;15.549001;99.99;99.99;54;0;31.810884;1.8194063;-0.01719961
215777862;473241101;387755601;26734;71.324005;16.361;99.99;99.99;54;0;31.832024;1.772424;0.029782645
215877725;473241101;387755601;26734;71.324005;16.361;99.99;99.99;54;0;31.832024;1.7313253;0.070881404
215987778;473241101;387755601;26734;71.324005;16.361;99.99;99.99;54;0;31.644419;1.6889923;0.113214366
216077669;473241101;387755601;26734;71.324005;16.361;99.99;99.99;54;0;31.644419;1.6536163;0.14859034
216187602;473241101;387755601;26734;71.324005;16.361;99.99;99.99;54;0;31.456816;1.6085185;0.1936882
216289045;473241021;387755603;26090;77.673004;17.605001;99.99;99.99;54;0;31.456816;1.568665;0.23354167
216377447;473241021;387755603;26090;77.673004;17.605001;99.99;99.99;54;0;31.581003;1.5351288;0.26707777
216477281;473241021;387755603;26090;77.673004;17.605001;99.99;99.99;54;0;31.581003;1.4986836;0.30352306
216578653;473241021;387755603;26090;77.673004;17.605001;99.99;99.99;54;0;31.937717;1.4681723;0.33403432
216679029;473241021;387755603;26090;77.673004;17.605001;99.99;99.99;54;0;31.937717;1.4395084;0.36269826
216788710;473240969;387755604;25660;82.012;18.452002;99.99;99.99;54;0;31.475311;1.4117246;0.390482
